0.000111	0.053700	0.086805	0.859383
0.187320	0.034109	0.000096	0.778476
0.002619	0.213809	0.076157	0.707415
0.000301	0.031944	0.000989	0.966765
0.042040	0.081634	0.136448	0.739878
0.030213	0.011792	0.036449	0.921546
0.151017	0.024803	0.013667	0.810512
0.011407	0.879807	0.014450	0.094337
0.001300	0.940862	0.010442	0.047396
0.034207	0.099961	0.213051	0.652781
0.000097	0.963585	0.035205	0.001113
0.002399	0.472233	0.455726	0.069642
0.000061	0.829361	0.146716	0.023863
0.407539	0.039522	0.256506	0.296433
0.087101	0.371677	0.339571	0.201651
0.003552	0.115829	0.003291	0.877328
0.347429	0.170870	0.474208	0.007493
0.010793	0.531442	0.002466	0.455299
0.000797	0.926511	0.000113	0.072579
0.000240	0.988814	0.001791	0.009155
0.000354	0.606364	0.000021	0.393261
0.004828	0.994530	0.000086	0.000556
0.000029	0.052593	0.000013	0.947365
0.000979	0.166142	0.000040	0.832839
0.000168	0.993939	0.000194	0.005698
0.000083	0.995322	0.000012	0.004584
0.000000	0.977132	0.000003	0.022864
0.000099	0.891888	0.006762	0.101251
0.000660	0.999196	0.000016	0.000129
0.015183	0.265241	0.001143	0.718433
0.053898	0.940111	0.000041	0.005949
0.015750	0.978764	0.000273	0.005213
0.026882	0.761958	0.022035	0.189125
0.000095	0.717884	0.046788	0.235232
0.000098	0.994404	0.001662	0.003837
0.012420	0.980846	0.000649	0.006086
0.001057	0.956961	0.002418	0.039564
0.001462	0.352895	0.400754	0.244889
0.000680	0.958629	0.000012	0.040679
0.011826	0.636708	0.003309	0.348157
0.000000	0.999543	0.000007	0.000449
0.157827	0.175116	0.011638	0.655419
0.006694	0.177109	0.004667	0.811530
0.004919	0.059622	0.026157	0.909303
0.772212	0.152099	0.074786	0.000903
0.000037	0.998748	0.000021	0.001193
0.000163	0.949519	0.021101	0.029217
0.000012	0.876526	0.123166	0.000296
0.000302	0.967277	0.013272	0.019149
0.488177	0.336988	0.027734	0.147101
0.004453	0.937322	0.034378	0.023848
0.014545	0.975090	0.003363	0.007002
0.015831	0.932178	0.023387	0.028604
0.000265	0.067702	0.000414	0.931619
0.029888	0.939663	0.025302	0.005148
0.000048	0.988895	0.006243	0.004813
0.002777	0.722475	0.021998	0.252749
0.000790	0.947119	0.004186	0.047904
0.000178	0.933734	0.000442	0.065647
